ID,HUMAN_ID,HUMAN_READABLE_NAME,NAME,ALT_NAMES (/ separated),PARENT_ID,PARENT,DATE_FROM,DATE_TO,CANON,LEGENDS,IN_MOVIES,TYPE,TYPE_CLASSES,IS_CAPITAL,X_GRID,Y_GRID,X_COORD,Y_COORD,Z_COORD,ORBITAL_RANK,DESC,CONJECTURAL_NAME,CONJECTURAl_TYPE,PLACEMENT_CERT.,PLACEMENT_LOGIC,NATIVE_SPECIES,KNOWN_ENVIRONMENTS,NOTES,INTERESTING,URLS (sources),ZOOM_LEVEL,tooltip_permanent,tooltip_direction,className,index_geo,last_updated,data_certified,WikiDataID,GEOM,PONCTUAL
b0030a1a-a878-43c0-bcdc-921221f458ad,2043,Glade,Glade,,,Outer Rim/unknown//Gordian Reach/Glade,,,,YES,,Planet,,,P,5,,,,,,NO,NO,exact,Essential Atlas/,,industrial,,polluted industrial world; had acidic rains that rusted machinery within weeks,,2,VRAI,,leaflet-tooltip,594,,,,,
d1b56775-1628-4c1c-ace1-fdaa89bcabb6,2044,Lapez system,Lapez system,,,Esstran sector,,,,YES,,Star System,,,Q,5,566.844516,497.723983,,,,,,,,,,,,https://starwars.fandom.com/wiki/Lapez_system,,,,,,,,,,
a4c5dab9-f801-45bf-b647-31933c2b0d46,2045,Lapez 3,Lapez 3,,,Outer Rim/unknown//Esstran/Lapez,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Luke confronted Reist (nightmare demon) here,,3,VRAI,,leaflet-tooltip,607,,,,,
881fab12-5a0c-4754-b95f-ffd2d904b101,2046,Ord Radama system,Ord Radama system,,,Esstran Sector,,,,YES,,Star System,,,Q,5,503.660352,491.43217,,,,,,,,,,,,https://starwars.fandom.com/wiki/Ord_Radama_system,,,,,,,,,,
65e2ad06-d770-4fb1-8bd5-ba9670a4e97a,2047,Ord Radama,Ord Radama,,,Outer Rim/Radama Void//Esstran/Ord Radama,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,Devlikk,"urban, wetlands",,"homeworld of Wan Sandage (Devlikk podracer); most marshes and wetlands paved over with cities; conquered by Neo-Crusaders during Mandalorian Wars; later aligned with Sith Empire; a stricken Harrower-class dreadnaught fell on capital of Livien Magnus, destroying it during Great Galactic War; Empire took world as a staging post for pacifying Outer Rim; native Devlikks enslaved",,2,VRAI,,leaflet-tooltip,597,,,,,
22862681-6b5a-4684-b92f-5696f2c6d1c7,2048,Radama Void,Radama Void,,,Outer Rim/Radama Void//Esstran/Ord Radama,,,,YES,,Location,Void Space,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,,,area of space surrounding Ord Radama,,,,,,,,,,,
ec712301-defe-4948-bbfb-d1166137ca29,2049,Droxine system,Droxine system,,,Esstran sector,,,,YES,,Star System,,,Q,5,514.261263,470.817348,,,,,,,,,,,,https://starwars.fandom.com/wiki/Droxine_system,,,,,,,,,,
2de219e3-ed29-461b-9d00-f341e6197a31,2050,Droxine,Droxine,,,Outer Rim/unknown//Esstran/Droxine,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,grid square/sector,Essential Atlas/,nightmare demon,,,"nightmare demons: intelligent, telepathic killers with small, fur-covered bodies and a hairless head that resembled a skull, who were supposedly eradicated by CW but some survived; one such being, Reist, was forced to work for the Empire and sent by Altin Wuho (Human Replica Droid) to kill Luke on Lapez 3, but Luke killed Reist with his lightsaber",,2,VRAI,,leaflet-tooltip,598,,,,,
051641e5-d5ef-4873-93c3-88fef87c1309,2051,Thurra system,Thurra system,,,Esstran Sector,,,,YES,,Star System,,,Q,5,588.24575,493.988322,,,,,,,,,,,,https://starwars.fandom.com/wiki/Thurra_system,,,,,,,,,,
0b7a6d22-2e3f-4662-9714-546e6bb72779,2052,Thurra,Thurra,,,Outer Rim/Sith Worlds//Esstran/Thurra,,,,YES,,Star,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
6d66f440-8725-4427-82af-bf3037695d0d,2053,1. Thule,Thule,,,Outer Rim/Sith Worlds/835/Esstran/Thurra,,,YES,,,Planet,,,Q,5,,,,1,1 moon,NO,NO,exact,Essential Atlas/,,"rocky plains, rich savannas, blackened hills, hollowed canyons",,"dry, arid Force nexus steeped in the Dark Side; originally part of Xim's Empire; colonized by members of the Sith species in 6900 BBY; hidden Sith fortress world for most of its history; isolation allowed it to survive fall of Sith Empire in Great Hyperspace War; roughly a century prior to rise of Palpatine, Sith priests began receiving visions of Sith ascendancy; Palpatine scrubbed all records of Thule",,2,VRAI,left,leaflet-tooltip,611,,,,,
be0fd631-1bc3-4db2-bde3-0026e8b3f63d,2054,1. Sivvi,Sivvi,,,Outer Rim/Sith Worlds/835/Esstran/Thurra,,,,YES,,Moon,,,Q,5,,,,1,,NO,NO,exact,Essential Atlas/,,"rocky plains, rocky hills",,"an asteroid captured by Thule's gravity and became its moon; often referred to simply as Thule Moon; Sih established a military training facility here c. 4000 BBY, using the moon's natural caves and tunnels to practice zero-G maneuvers; during CW, housed a planetary shield generator (destroyed by Anakin) to protect a CIS base on Thule, which was then assaulted by the Republic",,,,,,,,,,,
f00a14d6-23fb-4328-a50b-a08bf3a58283,2055,2. Enenpa,Enenpa,,,Outer Rim/Sith Worlds/835/Esstran/Thurra,,,,YES,,Planet,gas giant,,Q,5,,,,2,"gas giant, 40 moons",NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
820d4898-2fbd-43a2-8478-c4cfb11a8fb3,2056,Drezzi system,Drezzi system,,,Sith Worlds/Sith Space,,,,YES,,Star System,,,Q,5,600.823752,474.814905,,,,,,,,,,,,https://starwars.fandom.com/wiki/Drezzi_system,,,,,,,,,,
d7a12eb6-c9c1-46f7-813e-a31eb138feac,2057,Drezzi,Drezzi,,,Outer Rim/Sith Worlds//Esstran/Drezzi,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"ruled by monarchy; st some point prior to 3954 BBY, Sith Empire conquered world; husband of Queen Ressa was killed by Dark Councilor Darth Nyriss; Ressa sent a decorative holoproection to the Sith Lord in gratitude for Nyriss' decision to spare her life and those of her children; Rane Kovach (intelligence operative) carried out task here to infiltrate dissident groups at the request of Theron Shan",,2,VRAI,left,leaflet-tooltip,615,,,,,
71f2a49f-7ac9-4a8c-8691-d0a45135b800,2058,Kursid system,Kursid system,,,Esstran sector,,,,YES,,Star System,,,Q,5,582.219736,480.349984,,,,,,,,,,,,https://starwars.fandom.com/wiki/Kursid_system,,,,,,,,,,
01a8c110-6129-4c37-971e-e2e9bc241164,2059,Kursid,Kursid,,,Outer Rim/unknown//Esstran/Kursid,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,grid square/sector,Essential Atlas/,Kursid natives,arid plateaus,,"Kursid natives: primitive humanoids whose sole contact with outer galaxy was through training missions conducted to the planet by the Order of the Sith Lords (beginning 654 BBY); many centuries before fall of the Republic, Kursid was deleted from Republic records; Sith came here to train by attacking natives; nevertheless a cult centered on periodic returns of sky visitors developed",,2,VRAI,left,leaflet-tooltip,608,,,,,
2a2eacc0-9cd8-44ff-95ed-cecacdb38089,2060,Corbos system,Corbos system,,,Esstran Sector,,,YES,YES,,Star System,,,Q,5,588.216072,459.285933,,,,,,,,,,,,https://starwars.fandom.com/wiki/Corbos_system/Legends,,,,,,,,,,
07e51388-03cc-4fe6-bc8f-a8633ed75db8,2061,Corbos,Corbos,,,Outer Rim/unknown//Esstran/Corbos,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,"deserts, plateaus, volcanoes, mines",,"rich in ores; had ""Black Rain Seasons"" during which whole sections of the planet became uninhabitable due to massive thunderstorms; in 6900 BBY it was site of Battle of Corbos, in which Dark Jedi lost and abandoned their Force-mutated Leviathans; afterwards, groups of colonists attempted to settle planet every few hundred years, but were always mysteriously wiped out (by Leviathans)",,2,VRAI,,leaflet-tooltip,610,,,,,
f40722b1-3823-4117-afe1-41fba522e65b,2062,Odacer-Faustin system,Odacer-Faustin system,,,Esstran Sector,,,,YES,,Star System,,,Q,5,593.597399,443.603208,,,,,,,,,,,,https://starwars.fandom.com/wiki/Odacer-Faustin_system,,,,,,,,,,
b80f8b98-15f7-41c5-bb3a-220281b4bd1c,2063,Odacer-Faustin,Odacer-Faustin,,,Outer Rim/Sith Worlds//Esstran/Odacer-Faustin,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,"snow, rock",,"heavy snow, high winds buffeted the world, which hosted a Sith academy founded by Darth Drear during the Cold War; Darth Scabrous kept a secret laboratory at the very top of the enormous black tower at the academy's center; Scabrous unlocked the secrets of Drear's holocron, which held the ingredients for a potion to grant immortality but which actually killed and zombified the subject",,3,VRAI,left,leaflet-tooltip,612,,,,,
06a8077e-fa79-4659-acb7-98e9b33fa2d5,2064,XV-344H system,XV-344H system,,,Outer Rim Territories,,,,YES,,Star System,,,Q,5,597.1337,438.375633,,,,,,,,,,,,https://starwars.fandom.com/wiki/XV-344H,,,,,,,,,,
dc0134a9-5fd3-4268-a43d-4c22a06a5e8b,2065,XV-344H,XV-344H,,,Outer Rim/unknown//Esstran/XV-344H,,,,YES,,Star,red dwarf,,Q,5,,,,,red dwarf,NO,NO,sector/route from Jaga's Cluster to Daragon Trail en route to Ord Radama,Onslaught at Arda I/,,,,"while trying a shortcut from Jagomir in the Jaga Cluster to the Daragon Trail and then up an Imperial shipping lane to Ord Radama to catch a Rebel traitor, a hyperjump brought the Ardan resistance perilously close to this red dwarf star",,2,VRAI,,leaflet-tooltip,613,,,,,
6908e53f-036a-49cb-a905-d29ec07e5328,2066,Jaga's Cluster,Jaga's Cluster,,,Esstran sector,,,,YES,,Star Cluster,,,Q,5,600.054991,427.305475,,,,NO,NO,exact,Essential Atlas/,,,,Cassus Fett led Mandalorians in annihilation of a major Republic force here in 3961 BBY,https://starwars.fandom.com/wiki/Jaga%27s_Cluster,2,VRAI,left,leaflet-tooltip,614,,,,,
e9664f31-3384-42bc-a22e-714b19244fb3,2067,Jaga's Cluster system/Jagomir system (assumed),Jaga's Cluster system/Jagomir system (assumed),,,Esstran Sector,,,,YES,,Star System,,,Q,5,599.95,427.5,,,,YES,,,,,,,,https://starwars.fandom.com/wiki/Jaga%27s_Cluster,,,,,,,,,,
45577dbb-5945-49a8-af08-22003d899657,2068,Jagomir,Jagomir,,,Outer Rim/unknown/844/Esstran/Jaga's Cluster,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,"swamps, forests, mountains, caves, seas",,"humid, atmosphere sometimes uncomfortable to breathe; planet had 30 continents divided by number of deep seas; nearly 75% of surface was swampland; world of dangers (diseases, venomous or predatory animals, sinkholes, thick mist; home of azurdactyls (semi-sentient four-winged reptavians distantly related to thrantas and aiwha",,,,,,,,,,,
480d8833-a44e-4407-ac5d-234c6fac2c14,2069,Mannova system,Mannova system,,,Gordian Reach,,,,YES,,Star System,,,Q,5,502.530204,450.493519,,,,,,,,,,,,https://starwars.fandom.com/wiki/Mannova_system,,,,,,,,,,
7750d695-faa6-40b0-b39b-951a9b8092d5,2070,Mannova,Mannova,,,Outer Rim/unknown//Gordian Reach/Mannova,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,Mannovan,junk mountains,,industrial dumping ground: Mannovans: sardonic gray-furred species seemingly unruffled by ecological disaster; mountains of junk were picked over by scavengers; fighting after Battle of Yavin made fortunes here as scavengers hauled wrecked ship parts and equipment here in bulk,,2,VRAI,,leaflet-tooltip,596,,,,,
d8cb9e74-8f36-4975-bed3-0b5dc22772b9,2071,Troos system,Troos system,,,Gordian Reach,,,,YES,,Star System,,,Q,5,535.173449,462.828205,,,,,,,,,,,,https://starwars.fandom.com/wiki/Troos_system,,,,,,,,,,
fbb43626-e0b1-4c14-8216-a9d3b2b70d9b,2072,Troos (Vynx),Troos,Vynx,,Outer Rim/unknown//Gordian Reach/Troos,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,subarctic forest,,"wild, forested world on edge of Radama Void, home to a dizzying variety of arthropods; home of armored crebik (predatory, had thick, heavy shells, hunted other arthropods by hanging from trees and dropping onto prey to crush them) and Bahl flies",,2,VRAI,,leaflet-tooltip,601,,,,,
da974506-d7fd-4b5b-8268-8da5d9f8a174,2073,Wetyin's Colony system,Wetyin's Colony system,,,Gordian Reach,,,,YES,,Star System,,,Q,5,514.832625,430.284373,,,,,,,,,,,,https://starwars.fandom.com/wiki/Wetyin's_Colony_system,,,,,,,,,,
bcfaef5b-dad8-47cb-b9ca-bfdbdf53271e,2074,Wetyin's Colony,Wetyin's Colony,,,Outer Rim/unknown//Gordian Reach/Wetyin's Colony,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,dry plains; farms,,"dry agriworld settled by colonists from Setor c. 10 BBY, bringing freighters loaded with grain seed and nerf embryos; later largely abandoned due to Empire's shifting ministries' budgets; colonists continued searching for a new homeworld, investigating Betshish and Yavin 4 (shortly after Battle of Yavin); space around Wetyin's Colony incorporated into Zsinj's empire until his death in 8 ABY",,2,VRAI,,leaflet-tooltip,599,,,,,
234056ff-f303-4be1-8461-9ce98222e213,2075,The Roil,The Roil,,,Outer Rim/unknown//Gordian Reach/unknown,,,,YES,,Nebula,,,Q,5,525.331422,410.700237,,,,NO,NO,exact,Essential Atlas/,,,,"rich star-filled nebula, largely unnavigable except for Korphir Trace, which connected the Loop Worlds with the Back Reach",https://starwars.fandom.com/wiki/The_Roil,2,VRAI,,leaflet-tooltip,600,,,,,
28269e1c-c41f-4337-9a2b-7246fa33f41d,2076,Atorra system,Atorra system,,,Gordian Reach,,,,YES,,Star System,,,Q,5,541.203463,451.129978,,,,,,,,,,,,https://starwars.fandom.com/wiki/Atorra_system,,,,,,,,,,
ae067e9a-952f-4751-98b0-abcea68009c1,2077,Atorra,Atorra,,,Outer Rim/Trans-Hydian Borderlands//Gordian Reach/Atorra,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,"farm fields (before 43 ABY), badlands",,"B'trillans migrated here, giving rise to a sparsely populated agritultural colony; by 43 ABY, decades of drought had ruined the colony; it was rumored that an ancient battle had resulted in crash landing of alien starships in the badlands",,3,VRAI,left,leaflet-tooltip,602,,,,,
675d918b-0bfd-4c91-be87-1ffcee738278,2078,Elamposnia system,Elamposnia system,,,Gordian Reach,,,,YES,,Star System,,,Q,5,549.464582,450.526977,,,,,,,,,,,,https://starwars.fandom.com/wiki/Elamposnia_system,,,,,,,,,,
9810320c-d069-4153-bcef-58fadba1a91e,2079,Elamposnia,Elamposnia,,,Outer Rim/unknown//Gordian Reach/Elamposnia,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,,,"monastery world reserved for the elect of the Church of the Light, who took vows of chastity and poverty; Recipients of the Light who fell into darkness were sometimes sent here by their communities for penance",,1,VRAI,,leaflet-tooltip,604,,,,,
db8d96ce-5618-46b0-ae87-83e58cedbe5c,2080,Chenowei system,Chenowei system,,,Gordian Reach,,,,YES,,Star System,,,Q,5,547.715878,437.743347,,,,,,,,,,,,https://starwars.fandom.com/wiki/Chenowei_system,,,,,,,,,,
d6ca7ae1-4baf-4189-b72b-ec5894f57c91,2081,Chenowei,Chenowei,,,Outer Rim/unknown//Gordian Reach/Chenowei,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,,,"rustic, simple world dominated by Human worshipers of the Church of the Light (rejected technology and took vows of chastity and poverty)",,2,VRAI,,leaflet-tooltip,603,,,,,
67196901-4133-49e4-a109-292913cf0fec,2082,B'trilla system,B'trilla system,,,Gordian Reach,,,,YES,,Star System,,,Q,5,551.695688,423.693415,,,,,,,,,,,,https://starwars.fandom.com/wiki/B%27trilla_system,,,,,,,,,,
629b1b33-b595-4a16-8046-1d289359c24a,2083,B'trilla,B'trilla,,,Outer Rim/unknown//Gordian Reach/B'trilla,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,B'trillan,urban,,"foggy, heavily populated homeworld of B'trillans: squeaky-voiced, vaguely felinoid species often encountered as laborers on Gordian Reach worlds such as Feldwes and nearby sectors",,1,VRAI,,leaflet-tooltip,605,,,,,
77646aed-0eb3-4642-834c-d81c67d2a6be,2084,Feena system,Feena system,,,Gordian Reach,,,,YES,,Star System,,,Q,5,553.685592,405.030522,,,,,,,,,,,,https://starwars.fandom.com/wiki/Feena_system,,,,,,,,,,
752d7841-7452-4401-b5a9-8cd6450f56c3,2085,Feena (Olgabl),Feena,Olgabl,,Outer Rim/unknown//Gordian Reach/Feena,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,exact,Essential Atlas/,,,,originally known as Olgabl during Xim's reign (became part of Xim's Empire c. 25000 BBY),,2,VRAI,,leaflet-tooltip,606,,,,,
07786b99-9fcb-4652-96cb-681b858662fe,2086,Arcopola system,Arcopola system,,,Spadja sector,,,,YES,,Star System,,,Q,5,587.601063,417.772838,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,https://starwars.fandom.com/wiki/Arcopola_system,2,VRAI,,leaflet-tooltip,609,,,,,
8d4269c1-4e71-44db-b537-28559cf1a4a8,2087,Arcopola,Arcopola,,,Outer Rim/unknown/855/Spadja/Arcopola,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"jatz musician Fitz Roi released his newest sound slug, ""Tymin' Downband"", during the Arcopola Baas Music Festival, held in Greccia (city) in 2 ABY;",,2,VRAI,,leaflet-tooltip,609,,,,,
b9d9102c-4cf6-43aa-aff2-96e1bcebe035,2088,Gambolla,Gambolla,,,Outer Rim/unknown/855/Spadja/Arcopola,,,,YES,,Planet,,,Q,5,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"jatz musician Fitz Roi started his concert tour on Gambolla in 2 ABY; 2 months later, the art collection of Whiphid business tycoon Baron Galrowk was robbed by the art and jewel thief known as the Tombat",,,,,,,,,,,
9600606b-d1dc-4b9c-8697-63f294a1257d,2089,Kalsunor system,Kalsunor system,,,Sith Worlds/Sith Space,,,,YES,,Star System,,,R,5,616.813981,497.877735,,,,,,,,,,,,https://starwars.fandom.com/wiki/Kalsunor_system,,,,,,,,,,
a1d54554-cbb7-46f2-b6ce-062c8adc5688,2090,Kalsunor,Kalsunor,,,Outer Rim/Sith Worlds//Esstran/Begeren,,,,YES,,Planet,,,R,5,,,,,,NO,NO,exact,Essential Atlas/,Kalsunoran (extinct),deep canyons,,"Sith used huge alchemically mutated silooths to wreak havoc here before warriors came to finish the battle; the Sith left the silooths behind o prowl the world; Battle of Kalsunor was only known substantial use of silooths, as they may have been too ferocious for even the ancient Sith to handle; captured by Republic in 3638 during Galactic War",,2,VRAI,left,leaflet-tooltip,620,,,,,
c1e15bac-cd2c-48a5-a0af-dff888a9a016,2091,Ashas Ree system,Ashas Ree system,,,Sith Worlds/Sith Space,,,,YES,,Star System,,,R,5,623.886582,492.342656,,,,,,,,,,,,https://starwars.fandom.com/wiki/Ashas_Ree_system,,,,,,,,,,
0361c39b-3926-43b0-9fe6-dddfbad63b36,2092,Ashas Ree,Ashas Ree,,,Outer Rim/Sith Worlds//Esstran/Ashas Ree,,,YES,,,Planet,,,R,5,,,,,,NO,NO,exact,Essential Atlas/,,"forested, ruins",,"sole inhabited trading post was situated next to a Jedi Temple built to seal the power of an older Sith Temple beneath it; Mika Grey came here seeking a Sith relic to keep it out of First Order hands, but the trading post's population fled when she opened the temple, and she was trapped in the temple until released two days later by Kazuda Xiono",,2,VRAI,,leaflet-tooltip,623,,,,,
107a0cb8-5d37-4f61-84a2-9be2e7f9a42b,2093,Nicht Ka system,Nicht Ka system,,,Sith Worlds/Sith Space,,,,YES,,Star System,,,R,5,610.202637,488.037594,,,,,,,,,,,,https://starwars.fandom.com/wiki/Nicht_Ka_system,,,,,,,,,,
bfd44cde-6623-4ea7-a8a2-f68d448c598c,2094,Nicht Ka,Nicht Ka,,,Outer Rim/Sith Worlds//Esstran/Nicht Ka,,,,YES,,Planet,,,R,5,,,,,,NO,NO,exact,Essential Atlas/,,"barren rock, mountains, ruins",,"cold barren rock with ammonia rains; uninhabitable, but a hexagonal structure was built as a reliquary or tomb in its mountains to contain Warb Null's unique lightsaber and suit of battle armor",,3,VRAI,left,leaflet-tooltip,618,,,,,
65d96615-c287-4a65-a17a-1a037f8e61b8,2095,Stygian Caldera,Stygian Caldera,,,Sith Worlds/Sith Space,,,,YES,,Nebula,,,R,5,637.570528,499.107753,,,,NO,NO,exact,Essential Atlas/,,,,"large nebulosity surrounding the Sith Worlds region; acted as a hyperspatial breakwater, making navigation difficult; protected Sith from attack until Supreme Chancellor Pultimo ordered a counterinvasion of the region in aftermath of Great Hyperspace War",https://starwars.fandom.com/wiki/Stygian_Caldera,3,VRAI,,leaflet-tooltip,629,,,,,
f2ee6db6-4104-4871-b240-7b73b1518d7b,2096,Khar Delba system,Khar Delba system,,,Sith Worlds/Sith Space,,,,YES,,Star System,,,R,5,660.398,493.439,,,,,,,,,,,,https://starwars.fandom.com/wiki/Khar_Delba_system,,,,,,,,,,
871260db-f213-43ee-b2a9-553e23b59a5c,2097,Khar Delba,Khar Delba,,,Outer Rim/Sith Worlds//Esstran/Khar Delba,,,,YES,,Planet,,,R,5,,,,,,NO,NO,exact,Essential Atlas/,,"ice, snow, mountains, craters",,"part of Sith Empire as of 5000 BBY; home to Sith war behemoth; Naga Sadow placed a citadel here as a decoy (real base on Khar Shian); attacked by Ludo Kressh, whose forces were smashed by Sadow's counterattack; Sadow rebuilt the Khar Delba citadel and then used it as the center of his power leading up to the Great Hyperspace War",,,,,,,,,,,
e8eecacb-ad0a-41dd-bbea-f4d5f57ac4bf,2098,Khar Shian,Khar Shian,,,Outer Rim/Sith Worlds/862/Esstran/Khar Delba,,,,YES,,Moon,,,R,5,,,,,,NO,NO,exact,Essential Atlas/,,"rocky, ice, mountains, craters",,"this icy, barren moon was the true site of Naga Sadow's palace and center of power and hid his war fleet behind the moon, as he expected to be attacked by Ludo Kressh's forces; afterwards, used in preparations for Great Hyperspace War",,,,,,,,,,,
9618e5ed-c7cd-45d9-815e-845d70e12c7c,2099,Jaguada system,Jaguada system,,,Sith Worlds/Sith Space,,,,YES,,Star System,,,R,5,642.644351,490.497629,,,,,,,,,,,,https://starwars.fandom.com/wiki/Jaguada_system,,,,,,,,,,
4d5f404d-a4fe-4363-9af6-707b087ac461,2100,Jaguada,Jaguada,,,Outer Rim/Sith Worlds//Esstran/Jaguada,,,YES,,,Planet,,,R,5,,,,,,NO,NO,exact,Essential Atlas/,,barren desert,,"only inhabited planet in system; had only one city; controlled by Sith Empire at one point; site of Darth Gravid's fortress c. 550 BBY; allied with CIS during CW; by end of CW, Republic garrisoned clone troopers here; later occupied by Empire",,3,VRAI,,leaflet-tooltip,631,,,,,
